Time(Iteration),CLUB,SCLUB,LinUCB
18750,2184.80760123,2262.66154576,1067.89319364
18760,2185.7138492,2263.53277934,1068.01575679
18770,2186.92608551,2264.5949018,1068.49885655
18780,2188.04702363,2265.59379745,1068.59089163
18790,2189.17574049,2266.50012156,1068.78089726
18800,2190.91439036,2267.94921407,1068.83780721
18810,2191.90012491,2269.33454669,1068.95756464
18820,2192.31754953,2270.95162089,1069.19322394
18830,2194.01860549,2271.89881823,1069.24905484
18840,2194.88113586,2273.06208056,1069.42012113
18850,2195.53664782,2274.00743365,1069.51658193
18860,2196.45981514,2275.79436274,1069.69331541
18870,2197.56294919,2277.03191092,1069.90973895
18880,2198.43714182,2278.35969238,1070.35819773
18890,2199.53230857,2279.61818493,1070.44383553
18900,2200.55199818,2280.60342504,1070.57312643
18910,2201.64857582,2281.9755488,1070.6873733
18920,2202.88437203,2283.44976922,1070.7966107
18930,2203.87232557,2284.26771249,1070.93621596
18940,2205.0450258,2285.47945839,1071.19069374
18950,2205.74970426,2286.73809919,1071.42747849
18960,2206.87604663,2287.68415428,1071.49443537
18970,2207.36862975,2288.7316767,1071.67880255
18980,2208.62953274,2290.07642409,1071.94479578
18990,2209.66643848,2291.17514356,1072.22397788
19000,2210.87394416,2292.74037162,1072.47696146
19010,2211.58747871,2293.46741693,1072.81778508
19020,2212.76289982,2294.22499354,1073.01656532
19030,2213.69989637,2295.61340146,1073.16935025
19040,2214.43355046,2296.8069565,1073.16935025
19050,2215.77024362,2297.86787907,1073.51703876
19060,2216.72956452,2298.76986992,1073.76621858
19070,2218.50920007,2300.54265408,1073.89414119
19080,2219.32707762,2301.78100873,1074.21507822
19090,2220.49986346,2302.86537549,1074.47387522
19100,2221.84069053,2303.82121773,1074.64377279
19110,2222.46863672,2304.83151649,1074.73556243
19120,2223.36763184,2305.8554204,1074.8213522
19130,2224.06161991,2307.1725278,1075.01994438
19140,2225.27044855,2307.93196084,1075.17912073
19150,2226.53703889,2309.04959967,1075.57716815
19160,2227.65500117,2310.19622662,1075.74284753
19170,2228.7406051,2311.00645607,1075.81996167
19180,2229.95490322,2311.77222006,1075.98135518
19190,2230.94856206,2312.57653077,1076.07370672
19200,2231.71471122,2313.41177799,1076.21600164
19210,2232.87343912,2314.34327122,1076.68933074
19220,2234.48540233,2315.53164849,1076.85442233
19230,2235.33105313,2317.1540022,1077.03637195
19240,2236.33626026,2318.32539596,1077.4998954
19250,2237.68028941,2319.68795287,1077.58225041
19260,2239.11597183,2320.61437749,1077.94696504
19270,2240.3795601,2321.46451068,1078.39513569
19280,2241.06813237,2322.28887769,1078.54182359
19290,2242.62977084,2323.85167575,1078.85406706
19300,2243.32678621,2324.88698118,1078.96091841
19310,2244.31130981,2326.63362237,1079.09917404
19320,2245.97149844,2328.0160099,1079.29896595
19330,2246.76119534,2329.41977963,1079.60318527
19340,2247.87854751,2331.11482045,1079.8716639
19350,2249.03398813,2332.10991809,1080.27364402
19360,2249.97928199,2333.01757563,1080.5290291
19370,2251.5345503,2334.1087609,1080.63204916
19380,2252.80272483,2335.11896906,1080.68036007
19390,2253.72629339,2336.27537853,1080.99340169
19400,2254.66366956,2337.06276363,1081.13607944
19410,2256.16839062,2337.89316324,1081.33451847
19420,2256.6262934,2338.69266131,1081.42435165
19430,2257.50326277,2339.28551238,1081.51668223
19440,2258.28033768,2340.50125692,1081.61704564
19450,2259.49409388,2341.39370782,1081.78018693
19460,2260.96050574,2342.54348584,1081.92288554
19470,2261.93833559,2343.74716054,1082.02863325
19480,2262.97704608,2344.74971453,1082.27264653
19490,2264.00394987,2346.11401193,1082.47087651
19500,2265.08070535,2347.47057892,1082.58128172
19510,2266.0900535,2348.51649902,1082.64861014
19520,2267.0337068,2349.91409293,1082.80487011
19530,2267.67722832,2350.85197302,1083.07788135
19540,2268.94018383,2352.17808224,1083.10272947
19550,2269.9447685,2353.25518739,1083.25573774
19560,2271.11117354,2354.56711535,1083.52931394
19570,2271.94788941,2355.54535393,1083.67108146
19580,2272.50385267,2356.41431605,1083.72062985
19590,2273.20360982,2357.38896823,1083.80679704
19600,2274.86241495,2358.85546551,1083.98966424
19610,2275.54373338,2360.56829709,1084.12509471
19620,2276.58304308,2361.6939732,1084.20959252
19630,2277.38233311,2363.00725808,1084.43820605
19640,2278.3618291,2363.8222803,1084.62808983
19650,2279.05303156,2365.47990394,1084.8741322
19660,2280.40578067,2366.93990995,1084.91063828
19670,2281.63398702,2367.89770667,1085.01011316
19680,2282.34589689,2368.9164819,1085.25483269
19690,2284.02459907,2369.97517227,1085.6750012
19700,2285.00401201,2370.93682432,1085.87995627
19710,2286.36059006,2372.31089629,1086.04791556
19720,2287.52908707,2373.33181824,1086.15002828
19730,2288.04978539,2374.04166315,1086.39147349
19740,2289.26446156,2374.86217722,1086.58438257
19750,2290.26897847,2376.38290529,1086.84756589
19760,2291.22912854,2377.29854729,1087.19091754
19770,2292.22260573,2378.38441346,1087.33332314
19780,2293.04321891,2379.72642288,1087.62134254
19790,2293.74794397,2380.86057309,1087.76124782
19800,2294.56467651,2381.801203,1087.82454257
19810,2295.26856667,2383.270923,1087.86411811
19820,2296.22471566,2384.62418817,1088.11186454
19830,2297.28474317,2385.82013268,1088.2189899
19840,2298.25833384,2386.92115938,1088.31308967
19850,2298.83433716,2388.18330013,1088.3617015
19860,2300.0392802,2389.38191799,1088.3617015
19870,2300.67410257,2390.82275955,1088.37956336
19880,2301.44936162,2392.2605389,1088.53961181
19890,2302.57977323,2393.2656851,1088.72419202
19900,2303.13652398,2394.37033504,1089.00793079
19910,2304.24067582,2395.69436653,1089.10942762
19920,2304.61486249,2397.38648987,1089.21020966
19930,2305.05790912,2398.26018138,1089.39760195
19940,2306.36913773,2399.53305363,1089.52153932
19950,2306.85695377,2400.87762386,1089.72504087
19960,2307.74025825,2402.26146375,1089.85061436
19970,2308.42248046,2403.65099098,1090.15127671
19980,2309.45553704,2404.9411546,1090.23631145
19990,2310.37818416,2406.16786984,1090.29200622
20000,2311.26281217,2407.76397589,1090.33017973
20010,2312.32723245,2408.62668153,1090.59596768
20020,2313.42075298,2410.37604153,1090.85662731
20030,2314.98919383,2411.55715037,1091.01462057
20040,2315.98764973,2413.24645089,1091.24477526
20050,2317.83377965,2414.44711205,1091.3826448
20060,2318.51626323,2415.59803494,1091.68377003
20070,2319.51720774,2416.19902937,1092.05326707
20080,2320.84448687,2417.93490886,1092.09080733
20090,2321.89984518,2419.58928012,1092.17844946
20100,2323.10893801,2420.98311972,1092.39701363
20110,2323.9311279,2422.2509198,1092.63729536
20120,2324.9870712,2424.00521942,1092.69293408
20130,2325.85344523,2424.98219275,1092.80642815
20140,2327.17975011,2426.29925565,1092.91182738
20150,2328.48810809,2427.63086914,1093.04513166
20160,2329.99810561,2428.66790633,1093.21812982
20170,2331.04931924,2429.55875877,1093.48389886
20180,2331.98188231,2430.75618952,1093.63836866
20190,2333.197783,2431.66323667,1093.83639107
20200,2334.17974943,2432.55409173,1093.98443845
20210,2335.23546512,2433.65969372,1094.21360144
20220,2336.82396636,2434.88061986,1094.29162707
20230,2337.69736917,2436.21645638,1094.41309743
20240,2338.52579421,2437.39745576,1094.57217113
20250,2339.39300346,2438.36317315,1094.7625488
20260,2339.98715326,2439.47724255,1095.17223654
20270,2341.06160722,2440.53973127,1095.33793963
20280,2342.70972629,2442.39387015,1095.62199602
20290,2343.42764642,2443.46231634,1095.81922913
20300,2344.69625206,2444.63851599,1095.9817096
20310,2346.19868548,2446.35911705,1096.03419711
20320,2347.04408712,2447.37327765,1096.26449302
20330,2348.14753354,2448.37570353,1096.37947821
20340,2349.11171277,2449.34838705,1096.44459917
20350,2349.74560276,2450.39345846,1096.67599323
20360,2350.68523475,2451.57494828,1096.7873243
20370,2351.64626255,2452.66968984,1097.07281123
20380,2352.5771049,2453.9719285,1097.20406427
20390,2353.46008262,2455.08390172,1097.28448995
20400,2354.65003636,2456.06571411,1097.37030018
20410,2355.24091626,2457.0848004,1097.39101907
20420,2356.14166543,2458.00889896,1097.55092927
20430,2356.72732387,2459.00076482,1097.84955725
20440,2357.65037503,2460.44965982,1098.19077579
20450,2358.95287557,2461.57259543,1098.23057989
20460,2360.2711277,2463.09846578,1098.25944484
20470,2361.52690324,2464.15522393,1098.42224507
20480,2362.26684663,2465.29766023,1098.63704838
20490,2363.32176254,2466.30966105,1098.74289262
20500,2364.63565215,2468.02813925,1098.79751249
20510,2365.2958405,2469.37928505,1098.84346113
20520,2366.44763914,2470.63251331,1098.90552775
20530,2367.88551848,2471.71303168,1098.90552775
20540,2369.17843557,2473.19087768,1098.98736146
20550,2369.84987967,2474.47349102,1099.10657481
20560,2370.93274671,2475.61702392,1099.22171223
20570,2372.07354441,2476.88990156,1099.36503398
20580,2372.59135696,2477.99371077,1099.6080922
20590,2373.40519237,2478.84546987,1099.8725296
20600,2374.3310573,2479.65831159,1099.9880644
20610,2374.94238726,2480.33270623,1100.09325193
20620,2375.76502562,2481.51966809,1100.19371703
20630,2377.05478785,2482.576962,1100.23122094
20640,2378.48469245,2483.47077941,1100.31465042
20650,2379.58614573,2484.28976592,1100.63473744
20660,2380.89368892,2485.39220678,1100.69776442
20670,2381.66438253,2486.35992689,1100.74594379
20680,2382.51242658,2487.45725924,1100.84307823
20690,2383.68345217,2488.8490343,1100.90161083
20700,2384.76444789,2489.81152206,1101.01727539
20710,2385.67567834,2490.62771379,1101.04981207
20720,2387.28171689,2491.77893017,1101.21439207
20730,2388.19508948,2492.45727502,1101.31601845
20740,2389.25587259,2494.12541875,1101.47624397
20750,2390.24719225,2495.75662922,1101.77714048
20760,2391.48456094,2496.85616186,1101.85479608
20770,2393.35682332,2497.96569429,1102.00893503
20780,2394.21671578,2499.04727316,1102.39272194
20790,2394.91042795,2500.27960584,1102.44838227
20800,2396.04806508,2501.46742083,1102.5201964
20810,2396.57655155,2502.43988116,1102.69513335
20820,2397.18554963,2503.50159995,1102.84707343
20830,2398.4330219,2504.75778083,1103.21190324
20840,2399.88022628,2506.19517973,1103.32955041
20850,2400.963926,2507.1029153,1103.41459727
20860,2401.9892756,2508.35692348,1103.55986244
20870,2403.02615339,2509.18182541,1103.73042701
20880,2404.33271897,2510.22345015,1103.87163661
20890,2405.14724818,2511.35882116,1104.12115504
20900,2406.11283969,2512.7290922,1104.2386472
20910,2407.28399485,2513.94564126,1104.38619813
20920,2408.23570379,2515.43523341,1104.51013906
20930,2409.24578944,2517.19216157,1104.72459538
20940,2410.57260686,2518.51373323,1104.86173069
20950,2411.29483582,2519.24977605,1104.95069247
20960,2412.13631136,2520.15898065,1105.16854686
20970,2413.03345426,2521.34196057,1105.38192441
20980,2413.85832031,2522.2407347,1105.61903507
20990,2415.09197404,2523.16160499,1105.97813987
21000,2416.19936497,2524.51122221,1106.22224536
21010,2417.00510707,2525.40502814,1106.3510147
21020,2418.12050275,2526.61928714,1106.43643629
21030,2419.09322354,2527.76636838,1106.71731331
21040,2419.7122978,2528.46450473,1106.71731331
21050,2420.60344053,2529.47265276,1106.84915531
21060,2421.54420533,2530.68678198,1106.98720648
21070,2422.60352326,2531.93265961,1107.09609256
21080,2423.49497293,2532.84465168,1107.18325972
21090,2424.01779374,2534.00908302,1107.3309386
21100,2424.59602721,2535.04106345,1107.55626067
21110,2426.03315255,2536.26239804,1107.55626067
21120,2427.56277508,2537.5759637,1107.66660409
21130,2428.72153343,2538.23097018,1107.83638061
21140,2429.47782589,2539.47716017,1108.0921142
21150,2430.76341255,2540.66179106,1108.33223395
21160,2431.62188639,2541.97013122,1108.33223395
21170,2432.70520043,2543.17519095,1108.35849813
21180,2433.69231497,2543.76161618,1108.43293046
21190,2434.55330235,2544.7419969,1108.52806106
21200,2435.54921957,2545.71390768,1108.74864909
21210,2436.26986627,2546.88309226,1108.86983637
21220,2437.3023838,2548.21672448,1109.07195252
21230,2438.06634475,2548.98369148,1109.24721316
21240,2439.20072868,2550.30891629,1109.37122711
21250,2440.81988859,2551.98277531,1109.51453409
21260,2442.16445271,2552.81050306,1109.80521333
21270,2443.4154576,2554.39019269,1109.88609881
21280,2444.4523986,2555.52827337,1109.93014513
21290,2445.27865414,2556.6187405,1110.00682031
21300,2446.45822685,2557.82087219,1110.15154388
21310,2447.20873118,2558.62300868,1110.24590337
21320,2447.94640424,2559.54490513,1110.24590337
21330,2448.72762966,2561.13535922,1110.24590337
21340,2450.37147974,2562.39612278,1110.48008515
21350,2451.23232742,2563.78706938,1110.90021354
21360,2452.028206,2564.98026755,1111.14058163
21370,2453.2361448,2565.82699251,1111.42306597
21380,2454.36424689,2567.05925811,1111.62412083
21390,2455.41179812,2568.32973432,1111.78974885
21400,2456.18021561,2569.59814992,1111.88516069
21410,2457.5448496,2571.76955718,1112.00721441
21420,2458.38216138,2572.68176609,1112.2299327
21430,2460.05367896,2574.15899506,1112.37294834
21440,2461.3007383,2575.75799519,1112.51294806
21450,2462.08434585,2577.07094306,1112.53870816
21460,2462.67546518,2578.0598146,1112.71268171
21470,2463.31393815,2578.71632772,1112.93239342
21480,2464.49584298,2579.54621522,1112.97100733
21490,2465.39854841,2580.63541373,1113.0182461
21500,2466.09763425,2581.91606057,1113.0913244
21510,2466.82288465,2583.13528216,1113.13092583
21520,2467.98192799,2584.55346477,1113.2582993
21530,2469.15927576,2585.41848639,1113.45104731
21540,2470.37621045,2586.57056036,1113.51112114
21550,2471.4267809,2587.80191333,1113.59513351
21560,2472.97828581,2589.37332258,1113.63625609
21570,2473.88413329,2590.29246663,1113.81991043
21580,2474.9412278,2591.38995702,1114.10464748
21590,2476.13085966,2592.74285314,1114.25771844
21600,2476.89156166,2593.84885788,1114.49016516
21610,2477.63187641,2594.61310584,1114.71799974
21620,2478.72294764,2595.9916124,1114.8380236
21630,2479.81522346,2597.13371635,1114.98157722
21640,2481.17307619,2598.1140937,1115.06547489
21650,2481.98198906,2599.22876719,1115.17202773
21660,2482.68829572,2600.48552649,1115.51108715
21670,2483.73074207,2601.62403016,1115.69807917
21680,2484.32767932,2602.72500421,1115.74479651
21690,2485.30462547,2603.51699881,1115.75977771
21700,2485.81113046,2604.75611075,1115.81208537
21710,2486.90929361,2605.89100496,1115.81208537
21720,2487.86054749,2607.10843858,1116.1241116
21730,2489.02866204,2608.57819418,1116.21308561
21740,2489.92008093,2609.38522573,1116.34803601
21750,2490.89766155,2610.04702619,1116.52045802
21760,2492.00339698,2611.27045138,1116.66559053
21770,2493.39242935,2612.60004856,1116.86277873
21780,2494.28195915,2613.56965773,1117.10791411
21790,2495.24358753,2615.57232095,1117.14321801
21800,2496.05427744,2616.80190972,1117.28422372
21810,2496.47473891,2618.33414942,1117.31407474
21820,2497.82599119,2619.57851096,1117.37950012
21830,2498.45676767,2620.27134607,1117.43578698
21840,2499.38182479,2621.59165325,1117.65471567
21850,2500.02569483,2622.88330502,1117.80926634
21860,2501.28114259,2624.19993349,1117.9223043
21870,2502.8567254,2625.46601432,1118.14685701
21880,2503.62921956,2626.63682006,1118.27856913
21890,2504.24694135,2627.67955801,1118.39861837
21900,2505.76046429,2629.47438291,1118.66504486
21910,2506.55338539,2630.61438075,1118.79900327
21920,2507.52869034,2631.73341715,1118.98401369
21930,2508.78660909,2632.6383974,1119.11956064
21940,2510.00841639,2633.73615548,1119.4273227
21950,2511.08709364,2634.85720645,1119.57534052
21960,2512.49705014,2636.10408781,1119.82339917
21970,2513.64961531,2637.24682449,1120.13047454
21980,2514.69971351,2638.54002489,1120.20528529
21990,2515.61876154,2639.83573819,1120.35499277
22000,2516.69067036,2640.50888524,1120.5202106
22010,2517.83795558,2641.40564902,1120.78842192
22020,2519.32236606,2642.88240915,1121.05625544
22030,2520.02131098,2643.88684515,1121.1593029
22040,2521.60104993,2645.36601833,1121.19522269
22050,2522.63524793,2646.71461633,1121.21735092
22060,2523.36831256,2648.09015211,1121.6141114
22070,2524.93667894,2649.60560603,1121.70021313
22080,2525.77649511,2650.75725048,1121.82208654
22090,2527.02650047,2651.6760558,1122.01970155
22100,2528.15523092,2653.09224383,1122.04538099
22110,2528.85132268,2653.72373886,1122.14014949
22120,2529.66067263,2654.947426,1122.15311154
22130,2530.68840934,2655.95313864,1122.30975641
22140,2531.49475018,2656.8296522,1122.42961204
22150,2532.46969406,2658.4773072,1122.4616998
22160,2533.18646337,2659.33485297,1122.59758541
22170,2533.62903828,2659.90903166,1122.74257077
22180,2534.5081873,2661.03559052,1122.90767417
22190,2535.12557533,2661.97130364,1123.05623321
22200,2536.41707611,2663.26163158,1123.14359062
22210,2537.41257939,2664.78268704,1123.25553263
22220,2538.58963493,2665.71982307,1123.4361936
22230,2539.69390559,2666.80731184,1123.67942878
22240,2540.95373597,2667.83674494,1123.68326762
22250,2541.94514216,2669.11387409,1123.86574213
22260,2543.01290142,2670.23136517,1123.89497186
22270,2543.76362305,2671.29046712,1124.09881016
22280,2544.84292423,2672.18189451,1124.19054718
22290,2545.49930664,2673.058184,1124.32876696
22300,2546.62513808,2673.90194223,1124.37480229
22310,2547.55130728,2674.89892914,1124.78351306
22320,2548.90171218,2675.62053521,1124.96212555
22330,2549.83345825,2676.58253474,1125.27570947
22340,2550.90632582,2678.11136553,1125.39902597
22350,2551.70112977,2679.62814379,1125.54019447
22360,2552.51766827,2680.42213763,1125.71855075
22370,2553.69929181,2680.93717283,1126.17254698
22380,2554.74894069,2681.88995678,1126.39856664
22390,2555.67532746,2682.55065952,1126.68768511
22400,2556.58471185,2683.97748772,1126.85291343
22410,2557.8622165,2685.32280011,1126.88489019
22420,2558.87041318,2686.52313027,1126.88489019
22430,2559.85046068,2687.67576744,1126.98502356
22440,2560.86169693,2688.66310648,1127.2593226
22450,2562.35609418,2690.07196459,1127.29202446
22460,2563.61094725,2691.44920151,1127.29202446
22470,2564.54603347,2692.17185964,1127.66071864
22480,2565.35326108,2693.55286792,1127.92982512
22490,2566.50926274,2694.44931272,1127.97953058
22500,2567.31522926,2695.97651276,1128.14200231
22510,2568.27751801,2697.10854269,1128.34033183
22520,2568.88202503,2698.10802156,1128.4112701
22530,2570.15493757,2699.31761066,1128.50881648
22540,2571.60876205,2699.92837433,1128.64439684
22550,2572.5310413,2700.92696093,1128.75363213
22560,2573.79006428,2702.1252999,1128.80515995
22570,2574.42322221,2703.47745301,1129.01240297
22580,2575.60649645,2704.67802559,1129.34278694
22590,2576.47806998,2705.65348868,1129.63834542
22600,2578.21429399,2707.13366253,1129.78222998
22610,2579.26719271,2707.88132558,1129.87385597
22620,2580.17970497,2709.11419892,1129.88526195
22630,2581.51915054,2710.72988064,1129.93157953
22640,2582.86794903,2711.77539126,1129.97806965
22650,2584.117672,2713.18039825,1130.04928062
22660,2585.16425022,2714.45591429,1130.10359156
22670,2586.17837853,2715.46622369,1130.18431297
22680,2587.1752928,2716.26967827,1130.34779578
22690,2588.48278032,2717.80655043,1130.55441618
22700,2589.3438552,2718.447718,1130.70049894
22710,2590.66082245,2719.77641419,1130.87983901
22720,2591.18544648,2721.30860818,1131.15801761
22730,2591.98419972,2722.26434994,1131.38404349
22740,2593.26953779,2723.66817685,1131.40176791
22750,2594.23184649,2725.06368317,1131.48057883
22760,2595.2797317,2726.25544691,1131.72443177
22770,2596.63575949,2727.36750998,1131.85688556
22780,2597.57060894,2728.90314455,1131.99109162
22790,2598.44532993,2729.91112731,1132.07673637
22800,2599.82002403,2730.88336086,1132.18015932
22810,2600.87107973,2731.94195624,1132.21086026
22820,2602.06670952,2733.01570338,1132.30996554
22830,2603.03240108,2734.04051775,1132.53307931
22840,2604.09671968,2735.06614685,1132.58469599
22850,2605.22212614,2735.98755919,1132.62256369
22860,2606.24584035,2736.80126362,1132.85994933
22870,2607.76905859,2738.21260852,1132.98795897
22880,2609.20689645,2739.16925586,1133.14114571
22890,2610.34193766,2740.09722285,1133.3949365
22900,2611.04912538,2740.64555562,1133.4323408
22910,2611.83315011,2741.43666995,1133.50479738
22920,2613.06717352,2742.38197414,1133.51305664
22930,2614.0609775,2743.20032379,1133.58176309
22940,2614.96042265,2744.65108628,1133.74513789
22950,2616.25858998,2745.96800956,1133.92044012
22960,2616.96713596,2747.26660174,1134.01501791
22970,2618.2859519,2748.65967426,1134.10173849
22980,2618.99284734,2749.77770939,1134.25672019
22990,2620.65745817,2750.81748876,1134.38038153
23000,2621.74192183,2752.04866422,1134.59552084
23010,2622.64451651,2752.83137915,1134.61442281
23020,2623.52010183,2753.58427708,1134.88336037
23030,2624.35753557,2754.65293334,1134.9266935
23040,2625.24914444,2755.56937297,1135.14542598
